timestamp,dsapi-thick-gusty-rest-Newcastle.NewcastleEnergyCentreB001.E1_01_MS1.VoltageCN
2022-09-30T07:57:21.105Z,237
2022-09-30T08:02:21.375Z,237
2022-09-30T08:07:21.359Z,238
2022-09-30T08:12:21.490Z,238
2022-09-30T08:17:21.327Z,238
2022-09-30T08:22:50.606Z,238
2022-09-30T08:27:21.451Z,238
2022-09-30T08:32:21.482Z,238
2022-09-30T08:37:21.450Z,238
2022-09-30T08:42:21.448Z,237
2022-09-30T08:47:21.444Z,238
2022-09-30T08:52:21.380Z,238
2022-09-30T08:57:21.509Z,238
2022-09-30T09:02:21.424Z,237
2022-09-30T09:07:21.339Z,238
2022-09-30T09:12:21.266Z,238
2022-09-30T09:17:21.326Z,238
2022-09-30T09:22:21.416Z,238
2022-09-30T09:27:21.480Z,238
2022-09-30T09:32:21.453Z,238
2022-09-30T09:37:21.346Z,238
2022-09-30T09:42:21.574Z,238
2022-09-30T09:47:21.633Z,239
2022-09-30T09:52:21.289Z,238
2022-09-30T09:57:21.403Z,239
2022-09-30T10:02:21.451Z,238
2022-09-30T10:07:21.373Z,239
2022-09-30T10:12:21.334Z,239
2022-09-30T10:17:21.404Z,238
2022-09-30T10:22:21.308Z,236
2022-09-30T10:27:21.396Z,237
2022-09-30T10:32:21.648Z,236
2022-09-30T10:37:21.356Z,237
2022-09-30T10:42:21.460Z,237
2022-09-30T10:47:21.452Z,236
2022-09-30T10:52:21.352Z,236
2022-09-30T10:57:21.462Z,236
2022-09-30T11:02:21.629Z,236
2022-09-30T11:07:21.347Z,236
2022-09-30T11:12:21.365Z,236
2022-09-30T11:17:21.356Z,236
2022-09-30T11:22:21.362Z,236
2022-09-30T11:27:21.403Z,236
2022-09-30T11:32:21.401Z,237
2022-09-30T11:37:21.355Z,236
2022-09-30T11:42:21.571Z,237
2022-09-30T11:47:21.394Z,236
2022-09-30T11:52:21.351Z,236
2022-09-30T11:57:50.971Z,236
2022-09-30T12:02:21.184Z,236
2022-09-30T12:07:21.348Z,236
2022-09-30T12:12:21.444Z,236
2022-09-30T12:17:21.352Z,236
2022-09-30T12:22:21.999Z,236
2022-09-30T12:27:23.210Z,237
2022-09-30T12:32:21.429Z,235
2022-09-30T12:37:21.285Z,236
2022-09-30T12:42:21.501Z,237
2022-09-30T12:47:21.319Z,236
2022-09-30T12:52:21.439Z,235
2022-09-30T12:57:21.367Z,235
2022-09-30T13:02:21.399Z,236
2022-09-30T13:07:21.356Z,236
2022-09-30T13:12:21.600Z,235
2022-09-30T13:17:21.350Z,235
2022-09-30T13:22:21.231Z,235
2022-09-30T13:27:21.314Z,235
2022-09-30T13:32:21.679Z,235
2022-09-30T13:37:21.807Z,235
2022-09-30T13:42:21.606Z,235
2022-09-30T13:47:22.036Z,235
2022-09-30T13:52:22.171Z,235
2022-09-30T13:57:21.365Z,236
2022-09-30T14:02:21.341Z,235
2022-09-30T14:07:21.421Z,236
2022-09-30T14:12:21.313Z,235
2022-09-30T14:17:21.444Z,236
2022-09-30T14:22:21.402Z,236
2022-09-30T14:27:21.559Z,235
2022-09-30T14:32:21.310Z,234
2022-09-30T14:37:21.496Z,235
2022-09-30T14:42:21.454Z,234
2022-09-30T14:47:21.449Z,235
2022-09-30T14:52:37.146Z,236
2022-09-30T14:57:37.236Z,235
2022-09-30T15:02:21.351Z,235
2022-09-30T15:07:21.472Z,235
2022-09-30T15:12:21.418Z,235
2022-09-30T15:17:21.402Z,236
2022-09-30T15:22:21.550Z,235
2022-09-30T15:27:21.419Z,234
2022-09-30T15:32:21.370Z,233
2022-09-30T15:37:21.353Z,234
2022-09-30T15:42:21.327Z,235
2022-09-30T15:47:21.389Z,234
2022-09-30T15:52:21.390Z,234
2022-09-30T15:57:21.315Z,234
2022-09-30T16:02:21.445Z,234
2022-09-30T16:07:21.462Z,234
2022-09-30T16:12:21.456Z,234
2022-09-30T16:17:21.420Z,234
2022-09-30T16:22:21.358Z,234
2022-09-30T16:27:21.396Z,234
2022-09-30T16:32:21.387Z,234
2022-09-30T16:37:21.368Z,235
2022-09-30T16:42:21.353Z,235
2022-09-30T16:47:21.409Z,234
2022-09-30T16:52:50.435Z,234
2022-09-30T16:57:21.533Z,233
2022-09-30T17:02:21.347Z,233
2022-09-30T17:07:21.390Z,234
2022-09-30T17:12:21.414Z,234
2022-09-30T17:17:21.375Z,234
2022-09-30T17:22:21.417Z,234
2022-09-30T17:27:21.343Z,234
2022-09-30T17:32:21.385Z,234
2022-09-30T17:37:21.339Z,234
2022-09-30T17:42:21.255Z,235
2022-09-30T17:47:21.424Z,234
2022-09-30T17:52:21.436Z,234
2022-09-30T17:57:51.414Z,234
2022-09-30T18:02:21.404Z,234
2022-09-30T18:07:21.426Z,233
2022-09-30T18:12:21.285Z,234
2022-09-30T18:17:21.316Z,234
2022-09-30T18:22:21.333Z,235
2022-09-30T18:27:21.357Z,235
2022-09-30T18:32:21.454Z,234
2022-09-30T18:37:21.371Z,235
