timestamp,dsapi-thick-gusty-rest-Newcastle.NewcastleEnergyCentreB001.E1_01_MS1.VoltageAN
2022-12-04T16:23:15.316Z,235
2022-12-04T16:28:15.378Z,234
2022-12-04T16:33:15.219Z,235
2022-12-04T16:38:15.506Z,235
2022-12-04T16:43:15.307Z,235
2022-12-04T16:48:15.273Z,234
2022-12-04T16:53:15.372Z,234
2022-12-04T16:58:15.552Z,235
2022-12-04T17:03:15.283Z,234
2022-12-04T17:08:15.427Z,234
2022-12-04T17:13:15.412Z,234
2022-12-04T17:18:15.381Z,234
2022-12-04T17:23:15.327Z,234
2022-12-04T17:28:15.251Z,234
2022-12-04T17:33:15.619Z,234
2022-12-04T17:38:15.493Z,234
2022-12-04T17:43:15.536Z,234
2022-12-04T17:48:15.250Z,234
2022-12-04T17:53:15.312Z,233
2022-12-04T17:58:15.503Z,233
2022-12-04T18:03:15.364Z,233
2022-12-04T18:08:15.420Z,233
2022-12-04T18:13:15.365Z,233
2022-12-04T18:18:15.508Z,233
2022-12-04T18:23:15.303Z,234
2022-12-04T18:28:15.301Z,234
2022-12-04T18:33:15.464Z,234
2022-12-04T18:38:15.323Z,234
2022-12-04T18:43:15.307Z,234
2022-12-04T18:48:15.256Z,234
2022-12-04T18:53:15.287Z,234
2022-12-04T18:58:15.478Z,234
2022-12-04T19:03:15.346Z,234
2022-12-04T19:08:15.668Z,234
2022-12-04T19:13:15.397Z,234
2022-12-04T19:18:15.198Z,234
2022-12-04T19:23:15.423Z,234
2022-12-04T19:28:15.319Z,233
2022-12-04T19:33:15.299Z,233
2022-12-04T19:38:16.604Z,233
2022-12-04T19:43:15.285Z,235
2022-12-04T19:48:15.429Z,235
2022-12-04T19:53:15.214Z,235
2022-12-04T19:58:15.254Z,235
2022-12-04T20:03:15.526Z,235
2022-12-04T20:08:15.284Z,237
2022-12-04T20:13:15.331Z,236
2022-12-04T20:18:15.369Z,235
2022-12-04T20:23:15.416Z,235
2022-12-04T20:28:15.273Z,235
2022-12-04T20:33:15.386Z,235
2022-12-04T20:38:15.373Z,234
2022-12-04T20:43:14.946Z,234
2022-12-04T20:48:15.232Z,234
2022-12-04T20:53:15.324Z,234
2022-12-04T20:58:15.270Z,234
2022-12-04T21:03:15.346Z,234
2022-12-04T21:08:15.398Z,234
2022-12-04T21:13:15.246Z,234
2022-12-04T21:18:15.373Z,234
2022-12-04T21:23:15.305Z,234
2022-12-04T21:28:15.028Z,234
2022-12-04T21:33:15.313Z,234
2022-12-04T21:38:15.334Z,234
2022-12-04T21:43:15.404Z,234
2022-12-04T21:48:15.398Z,233
2022-12-04T21:53:15.204Z,233
2022-12-04T21:58:15.296Z,234
2022-12-04T22:03:14.955Z,234
2022-12-04T22:08:15.325Z,234
2022-12-04T22:13:15.302Z,234
2022-12-04T22:18:15.384Z,234
2022-12-04T22:23:15.303Z,234
2022-12-04T22:28:15.245Z,234
2022-12-04T22:33:15.657Z,233
2022-12-04T22:38:15.256Z,234
2022-12-04T22:43:15.318Z,234
2022-12-04T22:48:15.422Z,234
2022-12-04T22:53:15.194Z,234
2022-12-04T22:58:15.379Z,233
2022-12-04T23:03:15.217Z,233
2022-12-04T23:08:15.345Z,233
2022-12-04T23:13:14.186Z,233
2022-12-04T23:18:15.194Z,234
2022-12-04T23:23:15.379Z,234
2022-12-04T23:28:15.429Z,233
2022-12-04T23:33:15.264Z,233
2022-12-04T23:38:15.393Z,234
2022-12-04T23:43:15.360Z,233
2022-12-04T23:48:15.420Z,234
2022-12-04T23:53:15.256Z,233
2022-12-04T23:58:15.339Z,233
2022-12-05T00:03:15.303Z,233
2022-12-05T00:07:19.925Z,233
2022-12-05T00:08:15.462Z,234
2022-12-05T00:13:15.519Z,233
2022-12-05T00:18:15.541Z,233
2022-12-05T00:23:15.506Z,233
2022-12-05T00:28:15.328Z,234
2022-12-05T00:33:15.380Z,234
2022-12-05T00:38:16.099Z,233
2022-12-05T00:43:15.412Z,233
2022-12-05T01:08:15.994Z,233
2022-12-05T01:13:15.367Z,233
2022-12-05T01:18:15.360Z,233
2022-12-05T01:23:15.340Z,233
2022-12-05T01:28:15.225Z,233
2022-12-05T01:33:15.510Z,233
2022-12-05T01:38:16.001Z,233
2022-12-05T01:43:15.340Z,233
2022-12-05T01:48:15.020Z,233
2022-12-05T01:53:15.272Z,232
2022-12-05T01:58:15.278Z,233
2022-12-05T02:03:15.444Z,234
2022-12-05T02:08:15.911Z,235
2022-12-05T02:13:15.351Z,235
2022-12-05T02:18:15.333Z,236
2022-12-05T02:23:15.435Z,235
2022-12-05T02:28:15.271Z,235
2022-12-05T02:33:15.339Z,235
2022-12-05T02:38:16.240Z,235
2022-12-05T02:43:15.318Z,234
2022-12-05T02:48:15.265Z,234
2022-12-05T02:53:15.413Z,234
2022-12-05T02:58:15.411Z,234
2022-12-05T03:03:15.314Z,233
2022-12-05T03:08:16.016Z,235
2022-12-05T03:13:15.510Z,235
2022-12-05T03:18:16.607Z,234
2022-12-05T03:23:15.357Z,235
2022-12-05T03:28:15.331Z,235
2022-12-05T03:33:15.468Z,234
2022-12-05T03:38:16.068Z,235
2022-12-05T03:43:15.317Z,235
2022-12-05T03:48:15.248Z,235
2022-12-05T03:53:15.650Z,235
2022-12-05T03:58:15.339Z,236
2022-12-05T04:03:15.485Z,236
2022-12-05T04:08:16.070Z,236
2022-12-05T04:13:15.238Z,236
2022-12-05T04:18:15.365Z,236
2022-12-05T04:23:15.368Z,237
2022-12-05T04:28:15.471Z,236
2022-12-05T04:33:15.404Z,235
2022-12-05T04:38:16.070Z,235
2022-12-05T04:43:15.321Z,237
2022-12-05T04:48:15.274Z,237
2022-12-05T04:53:15.516Z,237
2022-12-05T04:58:15.498Z,235
2022-12-05T05:03:15.229Z,236
2022-12-05T05:08:16.091Z,236
2022-12-05T05:13:15.376Z,236
2022-12-05T05:18:15.419Z,237
2022-12-05T05:23:15.531Z,237
2022-12-05T05:28:15.322Z,237
2022-12-05T05:33:15.292Z,237
2022-12-05T05:38:16.251Z,237
2022-12-05T05:43:15.303Z,237
2022-12-05T05:48:15.459Z,237
2022-12-05T05:53:15.317Z,237
2022-12-05T05:58:15.354Z,237
2022-12-05T06:03:15.371Z,237
2022-12-05T06:08:16.234Z,235
2022-12-05T06:13:14.982Z,236
2022-12-05T06:18:15.196Z,236
2022-12-05T06:23:15.185Z,236
2022-12-05T06:28:15.432Z,236
2022-12-05T06:33:16.287Z,235
2022-12-05T06:38:16.260Z,235
2022-12-05T06:43:15.387Z,236
2022-12-05T06:48:15.311Z,236
2022-12-05T06:53:15.409Z,236
2022-12-05T06:58:15.595Z,236
2022-12-05T07:03:15.489Z,236
2022-12-05T07:08:16.125Z,236
2022-12-05T07:13:15.460Z,237
2022-12-05T07:18:15.325Z,237
2022-12-05T07:23:15.200Z,237
2022-12-05T07:28:15.369Z,237
2022-12-05T07:33:15.444Z,237
2022-12-05T07:38:16.226Z,236
2022-12-05T07:43:15.387Z,235
2022-12-05T07:48:15.309Z,235
2022-12-05T07:53:15.197Z,236
2022-12-05T07:58:15.616Z,236
2022-12-05T08:03:15.188Z,235
2022-12-05T08:08:16.267Z,236
2022-12-05T08:13:15.248Z,236
2022-12-05T08:18:15.364Z,236
2022-12-05T08:23:15.470Z,236
2022-12-05T08:28:14.897Z,237
2022-12-05T08:33:15.278Z,236
2022-12-05T08:38:16.107Z,236
2022-12-05T08:43:15.311Z,236
2022-12-05T08:48:15.362Z,235
2022-12-05T08:53:15.398Z,235
2022-12-05T08:58:15.352Z,235
2022-12-05T09:03:15.911Z,235
2022-12-05T09:08:16.060Z,235
2022-12-05T09:13:15.401Z,235
2022-12-05T09:18:15.286Z,235
2022-12-05T09:23:15.393Z,235
2022-12-05T09:28:15.326Z,235
2022-12-05T09:33:15.395Z,235
2022-12-05T09:38:16.170Z,235
2022-12-05T09:43:15.467Z,236
2022-12-05T09:48:15.287Z,235
2022-12-05T09:53:15.273Z,236
2022-12-05T09:58:15.404Z,236
2022-12-05T10:03:15.270Z,236
2022-12-05T10:08:16.389Z,236
2022-12-05T10:13:14.948Z,236
2022-12-05T10:18:15.241Z,236
2022-12-05T10:23:15.287Z,236
2022-12-05T10:28:15.384Z,237
2022-12-05T10:33:16.050Z,237
2022-12-05T10:38:16.178Z,236
2022-12-05T10:43:15.357Z,237
2022-12-05T10:48:15.336Z,237
2022-12-05T10:53:15.274Z,237
2022-12-05T10:58:15.261Z,237
2022-12-05T11:03:16.644Z,237
2022-12-05T11:08:16.350Z,237
2022-12-05T11:13:15.289Z,237
2022-12-05T11:18:15.000Z,237
2022-12-05T11:23:15.042Z,237
2022-12-05T11:28:15.330Z,237
2022-12-05T11:33:15.491Z,235
2022-12-05T11:38:16.409Z,235
2022-12-05T11:43:15.218Z,235
2022-12-05T11:48:15.379Z,235
2022-12-05T11:53:15.469Z,233
2022-12-05T11:58:15.401Z,234
2022-12-05T12:03:15.898Z,235
2022-12-05T12:08:15.169Z,235
2022-12-05T12:13:15.429Z,236
2022-12-05T12:18:15.406Z,235
2022-12-05T12:23:15.311Z,235
2022-12-05T12:28:15.498Z,235
2022-12-05T12:33:15.225Z,235
2022-12-05T12:38:15.261Z,235
2022-12-05T12:43:15.407Z,235
2022-12-05T12:48:15.240Z,235
2022-12-05T12:53:15.245Z,235
2022-12-05T12:58:15.355Z,235
2022-12-05T13:03:15.047Z,236
2022-12-05T13:08:15.174Z,235
2022-12-05T13:13:15.220Z,236
2022-12-05T13:18:15.268Z,235
2022-12-05T13:23:15.407Z,236
2022-12-05T13:28:15.230Z,236
2022-12-05T13:33:15.944Z,234
2022-12-05T13:38:15.344Z,234
2022-12-05T13:43:15.372Z,234
2022-12-05T13:48:15.584Z,233
2022-12-05T13:53:15.033Z,234
2022-12-05T13:58:15.216Z,234
2022-12-05T14:03:15.292Z,234
2022-12-05T14:08:15.299Z,234
2022-12-05T14:13:15.331Z,234
2022-12-05T14:18:15.391Z,234
2022-12-05T14:23:15.354Z,234
2022-12-05T14:28:15.355Z,234
2022-12-05T14:33:15.297Z,234
2022-12-05T14:38:15.341Z,234
2022-12-05T14:43:15.462Z,233
2022-12-05T14:48:15.477Z,233
2022-12-05T14:53:15.313Z,233
2022-12-05T14:58:15.517Z,233
2022-12-05T15:03:15.327Z,234
2022-12-05T15:08:15.323Z,234
2022-12-05T15:13:14.962Z,234
2022-12-05T15:18:15.325Z,234
2022-12-05T15:23:15.257Z,234
2022-12-05T15:28:15.461Z,235
2022-12-05T15:33:15.479Z,234
2022-12-05T15:38:15.328Z,234
2022-12-05T15:43:15.361Z,234
2022-12-05T15:48:15.327Z,234
2022-12-05T15:53:15.299Z,234
2022-12-05T15:58:15.226Z,233
2022-12-05T16:03:15.287Z,234
2022-12-05T16:08:15.429Z,234
2022-12-05T16:13:15.032Z,234
2022-12-05T16:18:15.281Z,234
2022-12-05T16:23:15.388Z,234
2022-12-05T16:28:15.342Z,234
2022-12-05T16:33:15.346Z,234
2022-12-05T16:38:15.255Z,233
2022-12-05T16:43:15.336Z,234
2022-12-05T16:48:15.668Z,233
2022-12-05T16:53:15.464Z,233
2022-12-05T16:58:15.404Z,233
2022-12-05T17:03:15.425Z,233
2022-12-05T17:08:15.081Z,233
2022-12-05T17:13:15.357Z,233
2022-12-05T17:18:15.326Z,233
2022-12-05T17:23:15.278Z,233
2022-12-05T17:28:14.886Z,233
2022-12-05T17:33:15.450Z,233
2022-12-05T17:38:15.366Z,233
2022-12-05T17:43:15.235Z,233
2022-12-05T17:48:15.336Z,233
2022-12-05T17:53:15.361Z,233
2022-12-05T17:58:15.479Z,235
2022-12-05T18:03:15.240Z,235
2022-12-05T18:08:15.390Z,235
2022-12-05T18:13:15.394Z,237
2022-12-05T18:18:15.234Z,236
2022-12-05T18:23:15.330Z,235
2022-12-05T18:28:15.360Z,235
2022-12-05T18:33:14.982Z,236
2022-12-05T18:38:15.234Z,235
2022-12-05T18:43:15.343Z,235
2022-12-05T18:48:15.338Z,236
2022-12-05T18:53:15.402Z,235
2022-12-05T18:58:15.358Z,234
2022-12-05T19:03:15.543Z,232
2022-12-05T19:08:15.625Z,234
2022-12-05T19:13:15.368Z,234
2022-12-05T19:18:15.271Z,234
2022-12-05T19:23:15.415Z,235
2022-12-05T19:28:15.350Z,234
2022-12-05T19:33:15.569Z,234
2022-12-05T19:38:15.215Z,235
2022-12-05T19:43:15.297Z,235
2022-12-05T19:48:15.331Z,234
2022-12-05T19:53:15.276Z,235
2022-12-05T19:58:15.261Z,235
2022-12-05T20:03:15.354Z,235
2022-12-05T20:08:15.296Z,235
2022-12-05T20:13:15.298Z,234
2022-12-05T20:18:15.102Z,234
2022-12-05T20:23:15.099Z,234
2022-12-05T20:28:15.319Z,233
2022-12-05T20:33:15.262Z,233
2022-12-05T20:38:15.305Z,234
2022-12-05T20:43:15.447Z,235
2022-12-05T20:48:15.360Z,234
2022-12-05T20:53:15.238Z,234
2022-12-05T20:58:15.319Z,234
2022-12-05T21:03:15.398Z,234
2022-12-05T21:08:15.268Z,234
2022-12-05T21:13:15.442Z,235
2022-12-05T21:18:15.314Z,235
2022-12-05T21:23:15.202Z,235
2022-12-05T21:28:15.313Z,235
2022-12-05T21:33:15.244Z,235
2022-12-05T21:38:15.555Z,235
2022-12-05T21:43:16.129Z,235
2022-12-05T21:48:15.277Z,235
2022-12-05T21:53:15.461Z,235
2022-12-05T21:58:15.470Z,235
2022-12-05T22:03:15.291Z,235
2022-12-05T22:08:15.344Z,235
2022-12-05T22:13:15.180Z,235
2022-12-05T22:18:15.476Z,235
2022-12-05T22:23:15.307Z,235
2022-12-05T22:28:15.287Z,235
2022-12-05T22:33:15.404Z,235
2022-12-05T22:38:15.469Z,235
2022-12-05T22:43:15.321Z,235
2022-12-05T22:48:15.272Z,235
2022-12-05T22:53:15.329Z,236
2022-12-05T22:58:15.369Z,236
2022-12-05T23:03:15.586Z,235
2022-12-05T23:08:15.503Z,234
2022-12-05T23:13:15.916Z,234
2022-12-05T23:18:15.297Z,234
2022-12-05T23:23:15.510Z,234
2022-12-05T23:28:15.351Z,234
2022-12-05T23:33:15.485Z,233
2022-12-05T23:38:15.345Z,233
2022-12-05T23:43:15.262Z,234
2022-12-05T23:48:15.346Z,234
2022-12-05T23:53:15.265Z,234
2022-12-05T23:58:15.326Z,234
2022-12-06T00:03:15.507Z,234
2022-12-06T00:07:19.893Z,235
2022-12-06T00:08:15.238Z,235
2022-12-06T00:13:15.275Z,234
2022-12-06T00:18:15.167Z,234
2022-12-06T00:23:15.404Z,235
2022-12-06T00:28:15.238Z,235
2022-12-06T00:33:15.259Z,234
2022-12-06T00:38:14.890Z,234
2022-12-06T00:43:15.241Z,234
2022-12-06T00:48:15.302Z,234
2022-12-06T00:53:15.386Z,234
2022-12-06T00:58:15.291Z,233
2022-12-06T01:03:15.336Z,234
2022-12-06T01:08:15.585Z,234
2022-12-06T01:13:15.291Z,235
2022-12-06T01:18:15.263Z,234
2022-12-06T01:23:15.250Z,234
2022-12-06T01:28:15.185Z,234
2022-12-06T01:33:15.196Z,235
2022-12-06T01:38:15.245Z,235
2022-12-06T01:43:15.238Z,235
2022-12-06T01:48:15.180Z,235
2022-12-06T01:53:14.928Z,236
2022-12-06T01:58:15.440Z,236
2022-12-06T02:03:15.202Z,236
2022-12-06T02:08:14.886Z,236
2022-12-06T02:13:15.253Z,234
2022-12-06T02:18:15.265Z,235
2022-12-06T02:23:15.212Z,236
2022-12-06T02:28:15.211Z,235
2022-12-06T02:33:15.140Z,234
2022-12-06T02:38:14.958Z,235
2022-12-06T02:43:15.202Z,235
2022-12-06T02:48:15.265Z,236
2022-12-06T02:53:15.420Z,235
2022-12-06T02:58:14.966Z,235
2022-12-06T03:03:15.306Z,236
2022-12-06T03:08:15.629Z,234
2022-12-06T03:13:15.538Z,236
